Results from GCP instance in zome us-central1-a machine type e2-small intel Broadwell (Intel(R) Xeon(R) CPU @ 2.20GHz) 2GB RAM, ubuntu 20.04 LTS

(all core turbo frequency is 2.8GHz, which VM likely gets even if base frequency advertised to VM is 2.2GHz, see https://cloud.google.com/compute/docs/cpu-platforms#frequency_behavior)

hello!
data taken from 1000 iterations for each parameter setting. Times are reported in ns.
msg_len, num_servers, send_mean, send_stddev, pis_mean, pis_stddev, p1_mean, p1_stddev, read_mean, read_stddev, verify_mean, verify_stddev
320,8,25947.000000,2539.678068,795.000000,73.965992,4047.000000,476.112484,16163.000000,1097.324606,15715.000000,1540.210715,
320,9,28262.000000,4756.058414,797.000000,139.866454,4327.000000,1479.051272,18194.000000,5519.050626,17204.000000,3344.875089,
320,10,29871.000000,2469.324227,801.000000,133.206179,4238.000000,458.927516,19600.000000,1508.928747,18260.000000,3737.318113,
340,2,15150.000000,3686.624803,837.000000,206.028224,3639.000000,1584.804555,6275.000000,1294.865410,8590.000000,1443.434951,
340,3,16635.000000,1732.880889,805.000000,435.500571,3678.000000,561.268435,8068.000000,2840.746796,9887.000000,1347.652282,
340,4,18471.000000,1154.245728,776.000000,126.346318,3742.000000,551.316117,9688.000000,883.182188,10870.000000,3921.157133,
340,5,20703.000000,1638.237964,768.000000,65.293009,3885.000000,471.880101,11707.000000,5290.849517,12311.000000,2064.798500,
340,6,22678.000000,2983.373555,768.000000,100.140032,3921.000000,893.293124,13273.000000,1700.875052,13447.000000,2837.714344,
340,7,24758.000000,5071.369931,773.000000,144.253544,4080.000000,625.478280,15074.000000,4853.526225,14521.000000,1774.300343,
340,8,26367.000000,1744.615318,765.000000,159.772491,4040.000000,434.794118,16570.000000,1103.707290,15517.000000,1572.836481,
340,9,28923.000000,4572.509418,770.000000,122.092395,4344.000000,695.165605,18723.000000,3361.290906,17199.000000,5783.067282,
340,10,30678.000000,4607.790359,789.000000,435.415452,4351.000000,868.230238,20270.000000,1776.089255,18099.000000,2783.708885,
