Run on 11th Gen Intel(R) Core(TM) i7-11700K @ 3.60G
Ubuntu 20.04 LTS

hello! These are the shared franking evaluation results.
data taken from 1000 iterations for each parameter setting. Times are reported in ns.
msg_len, num_servers, send_mean, send_stddev, pis_mean, pis_stddev, p1_mean, p1_stddev, read_mean, read_stddev, verify_mean, verify_stddev
180,5,6282.000000,85.453742,269.000000,9.697732,1704.000000,21.432335,6406.000000,74.903818,3796.000000,61.786026,
180,6,6817.000000,106.213526,267.000000,7.933032,1727.000000,18.757772,7555.000000,112.282688,4124.000000,56.757035,
180,7,7299.000000,116.019356,266.000000,6.966635,1760.000000,18.063582,8513.000000,91.641606,4438.000000,48.639840,
180,8,7793.000000,123.396933,265.000000,5.880731,1802.000000,102.970083,9574.000000,107.212579,4751.000000,50.680864,
180,9,8305.000000,124.984011,265.000000,5.228193,1830.000000,19.335848,10614.000000,118.515889,5081.000000,62.296613,
180,10,8790.000000,104.286974,270.000000,4.650591,1867.000000,22.817274,11852.000000,191.898213,5436.000000,49.589979,
200,2,4706.000000,143.550169,296.000000,9.583423,1600.000000,45.731357,3296.000000,45.441160,2760.000000,35.074022,
200,3,5355.000000,92.799952,288.000000,6.802647,1627.000000,27.242320,4397.000000,49.802681,3134.000000,68.945638,
200,4,5856.000000,99.022270,282.000000,5.330103,1687.000000,23.050683,5508.000000,126.207579,3467.000000,50.866806,
200,5,6416.000000,108.899954,281.000000,4.800625,1720.000000,21.046948,6575.000000,67.064141,3822.000000,57.614208,
200,6,6932.000000,89.475661,280.000000,3.967997,1745.000000,47.649669,7700.000000,88.375409,4146.000000,50.997765,
200,7,7496.000000,122.456433,278.000000,3.436859,1774.000000,52.944849,8762.000000,82.682852,4500.000000,60.963169,
200,8,8025.000000,131.296516,278.000000,6.032412,1810.000000,37.422988,9866.000000,97.993566,4795.000000,58.684470,
200,9,8546.000000,134.202556,278.000000,3.181352,1841.000000,36.835228,10956.000000,116.327245,5153.000000,63.715956,
200,10,9100.000000,109.782877,283.000000,4.807286,1867.000000,22.596084,12057.000000,125.417032,5520.000000,68.261321,
220,2,4790.000000,89.709515,298.000000,9.867979,1608.000000,41.625725,3346.000000,62.558684,2734.000000,33.911989,
220,3,5423.000000,687.620264,289.000000,7.268631,1636.000000,26.833319,4492.000000,53.462202,3145.000000,50.288915,
220,4,5955.000000,92.830388,283.000000,5.268491,1683.000000,38.074414,5617.000000,63.627973,3468.000000,46.503806,
220,5,6530.000000,100.340789,281.000000,4.446909,1721.000000,36.960141,6722.000000,73.937534,3831.000000,36.558788,
220,6,7141.000000,114.151343,281.000000,7.097535,1745.000000,23.115536,7856.000000,80.792698,4149.000000,48.122895,
220,7,7667.000000,106.486389,280.000000,6.836812,1773.000000,23.694767,8973.000000,101.148559,4501.000000,61.178223,
220,8,8222.000000,127.826151,280.000000,8.226178,1810.000000,22.962382,10107.000000,91.878975,4813.000000,46.717823,
220,9,8781.000000,132.630585,280.000000,3.277194,1843.000000,23.190494,11236.000000,117.885665,5163.000000,66.829522,
220,10,9320.000000,96.941436,284.000000,3.113840,1870.000000,23.405576,12397.000000,688.671008,5522.000000,60.486627,
240,2,4821.000000,99.323104,297.000000,8.295481,1600.000000,28.943911,3366.000000,26.896877,2785.000000,49.207245,
240,3,5469.000000,102.039360,290.000000,7.059816,1640.000000,25.428527,4543.000000,47.003989,3182.000000,50.615047,
240,4,6059.000000,115.544325,284.000000,5.062213,1686.000000,19.724604,5718.000000,79.286544,3529.000000,36.179525,
240,5,6662.000000,115.065177,283.000000,9.160731,1707.000000,19.111018,6841.000000,63.261884,3888.000000,51.836985,
240,6,7255.000000,110.677541,281.000000,4.049815,1739.000000,19.971079,8018.000000,96.622792,4233.000000,60.336465,
240,7,7864.000000,119.108459,282.000000,8.795226,1770.000000,19.128042,9165.000000,110.692900,4546.000000,43.437875,
240,8,8456.000000,136.362466,281.000000,5.493906,1807.000000,21.159088,10341.000000,113.130451,4882.000000,49.324274,
240,9,9078.000000,176.134633,281.000000,3.462225,1833.000000,19.768940,11457.000000,126.306124,5233.000000,55.329965,
240,10,9621.000000,110.009077,286.000000,3.000000,1880.000000,24.406024,12651.000000,146.622505,5596.000000,58.719613,
