hello! These are the shared franking evaluation results.
data taken from 1000 iterations for each parameter setting. Times are reported in ns.
msg_len, num_servers, send_mean, send_stddev, pis_mean, pis_stddev, p1_mean, p1_stddev, read_mean, read_stddev, verify_mean, verify_stddev
440,8,42484.000000,2437.888185,1881.000000,129.303879,16642.000000,1263.741219,50024.000000,2100.979031,40489.000000,2202.144854,
440,9,45107.000000,2093.083440,1875.000000,109.391129,16810.000000,1752.472830,54229.000000,1848.276051,42283.000000,2104.488352,
440,10,48366.000000,3872.226768,1862.000000,114.848126,17061.000000,1599.907228,58827.000000,1656.139034,44450.000000,2790.837571,
460,2,25668.000000,1914.425101,2012.000000,544.500381,15462.000000,1276.533251,23283.000000,1281.373215,29010.000000,1455.486597,
460,3,28474.000000,1544.082267,1935.000000,283.774944,15870.000000,3827.448976,28019.000000,5264.321691,31060.000000,2124.560823,
460,4,31144.000000,1299.727970,1898.000000,194.264585,15801.000000,919.778436,32357.000000,1375.190371,32944.000000,3213.513287,
460,5,34119.000000,1608.266370,1879.000000,80.737928,16047.000000,1076.670469,36780.000000,1695.596161,34720.000000,1553.503882,
460,6,37093.000000,1601.447313,1893.000000,164.859658,16248.000000,990.335047,41648.000000,3427.695849,36941.000000,5195.461205,
460,7,40148.000000,2704.711011,1921.000000,547.797372,16603.000000,1927.738752,46490.000000,4725.504861,38963.000000,2855.111584,
460,8,42981.000000,1882.472488,1890.000000,130.635730,16764.000000,1359.678466,50879.000000,4594.199005,40690.000000,2791.872122,
460,9,46268.000000,5227.381660,1903.000000,162.832831,17109.000000,2205.928822,55750.000000,7226.698903,42946.000000,2730.778585,
460,10,49011.000000,2708.129711,1904.000000,172.773878,17292.000000,3282.172609,60430.000000,7259.128778,44768.000000,4393.143941,
480,2,25713.000000,6534.245369,2032.000000,498.536748,15507.000000,1176.296176,23483.000000,2089.368632,28937.000000,1300.563732,
480,3,28709.000000,4977.920106,1938.000000,267.156089,15907.000000,4403.110056,28101.000000,2359.463959,30947.000000,1684.975365,
480,4,31489.000000,1558.935936,1915.000000,224.964746,15963.000000,1506.131191,32785.000000,3712.344135,33117.000000,2677.970481,
480,5,34323.000000,1866.968005,1899.000000,249.287138,16107.000000,1328.438730,37098.000000,1723.046995,34871.000000,1613.351923,
