hello! These are the shared franking evaluation results.
data taken from 1000 iterations for each parameter setting. Times are reported in ns.
msg_len, num_servers, send_mean, send_stddev, pis_mean, pis_stddev, p1_mean, p1_stddev, read_mean, read_stddev, verify_mean, verify_stddev
100,8,26827.000000,2460.659707,1448.000000,193.095520,16881.000000,1648.859088,37686.000000,2558.212847,33163.000000,2256.034186,
100,9,28108.000000,1639.713435,1442.000000,127.321750,16986.000000,1071.911132,40660.000000,2013.067043,34797.000000,2090.270203,
100,10,29313.000000,1518.083468,1445.000000,108.561968,17203.000000,1563.785324,43572.000000,2284.904167,36525.000000,2165.504420,
120,2,19052.000000,1250.581961,1552.000000,429.092363,15909.000000,1588.986372,19740.000000,1207.310067,24181.000000,1509.878620,
120,3,20615.000000,1694.384333,1495.000000,51.943084,16056.000000,1753.009122,23047.000000,2253.238206,25991.000000,1869.113330,
120,4,21970.000000,1657.776510,1492.000000,128.928860,16224.000000,1057.627425,26004.000000,2094.248054,27430.000000,3151.136626,
120,5,23294.000000,1592.272888,1469.000000,25.724055,16372.000000,1510.126227,28965.000000,1823.199221,29071.000000,2457.231028,
120,6,24574.000000,1055.726565,1483.000000,185.355302,16559.000000,1542.122843,32200.000000,2377.839628,30523.000000,2123.484152,
120,7,26148.000000,1356.810842,1475.000000,133.739344,16703.000000,1441.406408,35021.000000,1862.321967,32179.000000,2264.759986,
120,8,27541.000000,1645.998903,1469.000000,132.134231,16909.000000,1506.305143,38172.000000,1965.798237,33682.000000,2555.706055,
120,9,28939.000000,1806.363803,1465.000000,175.088600,17036.000000,1094.592050,41320.000000,2139.325519,35350.000000,2199.604548,
120,10,30346.000000,1517.881941,1470.000000,90.650334,17275.000000,1694.942155,44247.000000,1767.211575,36710.000000,1723.374155,
140,2,19133.000000,1128.005328,1547.000000,47.383056,15898.000000,934.354332,19919.000000,1464.498491,24215.000000,1494.734678,
140,3,20660.000000,1384.450343,1525.000000,410.989362,16132.000000,3074.053815,23043.000000,1375.450240,25952.000000,1355.905465,
